1,290,2236,2237,126,1038,58,1752,21,291,7,1432,2,0,0,0,0,0,0,0,0,
3,4728,4729,8,305,4730,2238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1753,3048,209,58,1433,7,721,54,59,104,9,0,0,0,0,0,0,0,0,0,
0,72,722,138,414,499,1039,556,168,0,0,0,0,0,0,0,0,0,0,0,0,
3,347,4731,377,4732,1040,2239,1434,258,3049,0,0,0,0,0,0,0,0,0,0,0,
0,4733,1754,72,35,557,1755,2240,1435,0,0,0,0,0,0,0,0,0,0,0,0,
3,62,4734,75,16,3,20,169,183,415,5,292,0,0,0,0,0,0,0,0,0,
0,82,656,416,115,0,101,77,33,306,0,0,0,0,0,0,0,0,0,0,0,
1,1436,1437,30,28,26,184,13,4735,1041,2,0,0,0,0,0,0,0,0,0,0,
1,2241,1205,109,1438,143,2242,1756,806,4736,4,1206,1042,0,0,0,0,0,0,0,0,
0,307,449,120,1,4737,379,72,101,600,417,0,0,0,0,0,0,0,0,0,0,
1,4738,4739,4740,723,15,192,807,3050,124,14,0,0,0,0,0,0,0,0,0,0,
1,148,4741,2243,2244,598,4742,1043,198,1757,59,104,9,2,0,0,0,0,0,0,0,
2,500,222,111,3051,2245,1758,1439,39,0,0,0,0,0,0,0,0,0,0,0,0,
1,796,452,501,3052,657,1207,808,3053,1044,223,0,0,0,0,0,0,0,0,0,0,
1,261,2246,30,57,352,11,26,262,13,10,0,0,0,0,0,0,0,0,0,0,
1,4743,249,4744,3054,1027,2247,82,3055,1,140,304,3056,0,0,0,0,0,0,0,0,
0,71,1759,1208,141,1440,23,4745,76,4746,0,0,0,0,0,0,0,0,0,0,0,
3,47,3,20,502,193,809,558,3057,1045,0,0,0,0,0,0,0,0,0,0,0,
2,1760,353,106,601,1441,3058,60,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,15,2248,144,658,109,3059,2249,3060,1442,2250,0,0,0,0,0,0,0,0,0,0,
0,332,1761,4747,919,0,1762,170,22,24,0,0,0,0,0,0,0,0,0,0,0,
1,73,354,92,250,453,333,11,28,4748,418,58,10,0,0,0,0,0,0,0,0,
3,8,809,380,419,4749,920,224,3061,0,0,0,0,0,0,0,0,0,0,0,0,
0,503,504,3062,78,259,724,602,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,75,2251,1763,4750,4751,1763,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,308,1209,55,113,3063,4752,4,2252,1764,0,0,0,0,0,0,0,0,0,0,0,
2,3064,3065,1765,659,74,4753,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,87,225,3066,603,0,1210,231,4754,1211,0,0,0,0,0,0,0,0,0,0,0,
1,559,1198,3067,2253,1,289,5,420,5,0,0,0,0,0,0,0,0,0,0,0,
0,4755,921,0,137,72,14,4756,2254,1767,67,0,0,0,0,0,0,0,0,0,0,
3,660,25,3068,79,4757,4758,421,108,4759,1046,0,0,0,0,0,0,0,0,0,0,
2,661,1212,226,138,4760,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,422,106,922,505,121,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,923,171,162,35,381,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,12,3069,0,41,232,4761,4762,4763,0,0,0,0,0,0,0,0,0,0,0,0,
1,604,4764,145,2255,2256,506,3070,233,810,725,309,811,0,0,0,0,0,0,0,0,
2,56,1196,1,5,56,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,127,4765,12,57,355,28,209,13,10,45,2,0,0,0,0,0,0,0,0,0,
1,15,31,273,1213,726,4766,44,4767,4768,1770,0,0,0,0,0,0,0,0,0,0,
3,135,310,3071,20,161,507,4769,382,0,0,0,0,0,0,0,0,0,0,0,0,
1,178,44,3072,1771,76,2257,38,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1443,4770,4771,36,1772,274,4772,605,0,0,0,0,0,0,0,0,0,0,0,0,
2,4773,210,4774,4775,4776,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,423,51,1773,0,41,4777,3073,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,199,4778,4779,3074,3075,13,509,26,45,54,0,0,0,0,0,0,0,0,0,0,
1,112,727,3072,2258,152,1774,4780,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1775,8,356,510,1214,812,102,356,510,728,4781,83,0,0,0,0,0,0,0,0,
2,3076,177,357,35,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,3077,3078,511,3079,4782,4783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,729,2259,4784,3080,722,4785,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1444,116,656,39,38,560,662,111,225,123,0,0,0,0,0,0,0,0,0,0,
0,383,4786,2260,4787,4788,90,1445,1776,3081,0,0,0,0,0,0,0,0,0,0,0,
2,1048,14,454,6,512,4789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,349,205,87,561,455,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,663,4790,149,347,909,2261,163,4791,68,0,0,0,0,0,0,0,0,0,0,0,
2,1777,3083,1215,424,23,1216,14,4792,561,0,0,0,0,0,0,0,0,0,0,0,
3,12,112,384,730,513,21,606,4793,2262,83,0,0,0,0,0,0,0,0,0,0,
1,164,731,3084,4794,1,425,721,17,732,234,9,2,0,0,0,0,0,0,0,0,
3,2263,4795,36,3085,70,75,90,200,311,2264,0,0,0,0,0,0,0,0,0,0,
1,562,2265,206,19,293,54,514,13,10,7,1778,0,0,0,0,0,0,0,0,0,
2,1779,2266,52,251,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,4796,53,20,1447,456,1780,185,925,607,0,0,0,0,0,0,0,0,0,0,0,
3,34,2267,2268,310,4797,48,4798,334,331,0,0,0,0,0,0,0,0,0,0,0,
2,4799,116,4800,1206,207,48,2269,112,0,0,0,0,0,0,0,0,0,0,0,0,
1,2270,4801,4802,1049,1781,4803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,447,8,1782,608,4804,2271,3086,68,2233,4805,0,0,0,0,0,0,0,0,0,0,
0,4806,1783,4807,3087,82,1050,1448,38,664,0,0,0,0,0,0,0,0,0,0,0,
2,3077,3078,1784,4808,4809,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,376,1449,162,381,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,227,4810,3088,15,4811,4812,4813,4814,4815,4816,0,0,0,0,0,0,0,0,0,0,
2,4817,3089,153,3090,335,722,94,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,16,3,4818,1051,1450,25,385,4819,0,0,0,0,0,0,0,0,0,0,0,0,
0,83,4820,4821,3091,2272,4822,263,174,3092,1786,3093,2,0,0,0,0,0,0,0,0,
0,1217,4823,1787,1451,563,386,4,4824,2273,0,0,0,0,0,0,0,0,0,0,0,
0,154,19,926,0,927,3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3095,291,457,62,4825,48,2274,44,4,4826,1764,0,0,0,0,0,0,0,0,0,
3,1788,75,196,3,95,175,25,1218,149,0,0,0,0,0,0,0,0,0,0,0,
1,1789,1219,114,1052,509,54,7,3096,17,2,0,0,0,0,0,0,0,0,0,0,
1,290,2275,2276,206,34,3,1,5,11,7,4827,0,0,0,0,0,0,0,0,0,
1,139,928,4828,1452,32,10,352,11,7,813,17,2,0,0,0,0,0,0,0,0,
2,51,74,814,1453,1790,201,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,92,1454,3097,211,3098,4829,458,1792,0,0,0,0,0,0,0,0,0,0,0,0,
3,79,387,98,29,4830,3099,53,1220,3100,0,0,0,0,0,0,0,0,0,0,0,
1,609,152,1455,67,553,358,198,815,1456,0,0,0,0,0,0,0,0,0,0,0,
3,4831,4832,2277,4833,4834,388,4835,2,0,0,0,0,0,0,0,0,0,0,0,0,
2,4836,159,665,195,4837,82,4,508,0,0,0,0,0,0,0,0,0,0,0,0,
1,12,142,426,4838,4839,4840,4841,4842,0,0,0,0,0,0,0,0,0,0,0,0,
1,2278,816,294,11,1793,3101,4843,128,0,0,0,0,0,0,0,0,0,0,0,0,
0,19,0,84,729,1053,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,376,3102,605,503,134,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2280,111,138,451,38,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,69,76,97,258,1457,153,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1458,2281,1459,4,4844,4845,4846,27,0,0,0,0,0,0,0,0,0,0,0,0,
1,389,2282,31,1794,1221,58,312,31,235,228,9,0,0,0,0,0,0,0,0,0,
1,1795,174,192,3104,1796,4847,9,4848,3105,3106,0,0,0,0,0,0,0,0,0,0,
3,4849,146,46,4850,4851,4,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,127,817,3107,184,13,10,57,1,11,0,0,0,0,0,0,0,0,0,0,0,
0,195,666,1223,23,4852,661,610,4853,0,0,0,0,0,0,0,0,0,0,0,0,
0,390,1773,35,99,818,2283,355,90,170,1224,0,0,0,0,0,0,0,0,0,0,
3,4854,61,2261,70,313,4,1764,2,0,0,0,0,0,0,0,0,0,0,0,0,
0,1460,667,1461,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,390,1424,929,1225,391,392,19,393,920,4855,3108,0,0,0,0,0,0,0,0,0,
1,2284,4856,1055,1226,1462,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,143,4857,43,377,2285,2286,930,1797,0,0,0,0,0,0,0,0,0,0,0,0,
3,1227,4858,4,4859,359,155,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,653,1463,22,1,264,5,931,3109,4860,932,0,0,0,0,0,0,0,0,0,0,
0,668,236,5,38,82,381,819,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1798,16,19,8,427,55,933,314,1,275,5,0,0,0,0,0,0,0,0,0,
3,117,288,276,2287,820,1229,3110,4861,0,0,0,0,0,0,0,0,0,0,0,0,
1,1230,2288,21,1231,31,2289,67,2290,4862,4863,0,0,0,0,0,0,0,0,0,0,
2,1232,733,275,5,914,1464,734,3111,0,0,0,0,0,0,0,0,0,0,0,0,
2,1465,1233,76,2291,87,14,821,1234,0,0,0,0,0,0,0,0,0,0,0,0,
1,73,3112,30,515,54,26,10,202,32,315,735,0,0,0,0,0,0,0,0,0,
1,4864,2292,604,382,360,3113,265,1057,27,0,0,0,0,0,0,0,0,0,0,0,
3,1799,3085,336,4865,4866,3114,316,27,0,0,0,0,0,0,0,0,0,0,0,0,
2,47,3,303,3115,51,74,3116,1202,74,0,0,0,0,0,0,0,0,0,0,0,
3,37,1466,20,459,314,113,15,4867,3117,456,0,0,0,0,0,0,0,0,0,0,
3,34,3,3118,8,934,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,12,4868,669,332,1800,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,49,3120,1801,611,516,4869,1058,516,1036,4870,0,0,0,0,0,0,0,0,0,0,
1,15,3121,44,1059,179,1060,1213,935,0,0,0,0,0,0,0,0,0,0,0,0,
1,4871,337,2293,460,4872,1418,44,1467,4873,4874,0,0,0,0,0,0,0,0,0,0,
3,3122,1235,4,4875,936,4876,3123,20,3124,0,0,0,0,0,0,0,0,0,0,0,
2,19,2294,3125,2295,4877,4878,4879,4880,0,0,0,0,0,0,0,0,0,0,0,0,
2,4881,30,4882,4883,237,394,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,73,354,92,250,453,352,28,10,721,17,0,0,0,0,0,0,0,0,0,0,
3,37,3,146,3126,1061,3127,1236,4884,0,0,0,0,0,0,0,0,0,0,0,0,
0,1237,0,3128,163,60,1469,4885,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3129,651,57,564,3130,17,16,3,1,11,2,0,0,0,0,0,0,0,0,0,
3,16,3,20,4886,517,53,1447,310,0,0,0,0,0,0,0,0,0,0,0,0,
1,4887,2248,3131,428,186,4888,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,659,74,508,4889,71,335,414,429,0,0,0,0,0,0,0,0,0,0,0,0,
1,1776,3133,15,518,200,410,2296,317,1440,4890,60,0,0,0,0,0,0,0,0,0,
3,4891,1062,4892,4893,277,4894,61,1802,0,0,0,0,0,0,0,0,0,0,0,0,
2,736,4895,153,43,207,821,1460,2297,0,0,0,0,0,0,0,0,0,0,0,0,
1,822,4896,44,361,225,3134,1803,461,1804,61,4897,2,0,0,0,0,0,0,0,0,
3,519,1805,4898,238,1470,43,382,27,0,0,0,0,0,0,0,0,0,0,0,0,
3,20,427,1238,4899,3135,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,239,212,68,181,1806,117,2298,612,113,3136,0,0,0,0,0,0,0,0,0,0,
2,1048,56,240,1807,85,613,395,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,4901,1239,3137,1808,288,1809,4902,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,375,72,376,462,1240,1063,499,565,0,0,0,0,0,0,0,0,0,0,0,0,
0,937,2299,4903,614,19,0,938,4904,0,0,0,0,0,0,0,0,0,0,0,0,
3,382,423,377,1064,1241,75,1242,27,0,0,0,0,0,0,0,0,0,0,0,0,
0,1471,51,615,1810,1471,0,4905,396,0,0,0,0,0,0,0,0,0,0,0,0,
0,939,0,566,203,362,1243,520,4906,33,0,0,0,0,0,0,0,0,0,0,0,
1,817,4907,26,114,1,289,5,11,235,737,9,66,2,0,0,0,0,0,0,0,
0,3138,1244,141,257,1420,2300,2301,1059,940,0,0,0,0,0,0,0,0,0,0,0,
0,203,3139,4908,162,823,4909,289,4910,0,0,0,0,0,0,0,0,0,0,0,0,
0,1811,611,120,1,602,236,824,1472,4911,0,0,0,0,0,0,0,0,0,0,0,
2,375,318,38,719,18,1245,3140,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,62,22,2302,1473,4912,4913,175,25,2,0,0,0,0,0,0,0,0,0,0,0,
0,390,34,3,3141,1474,2303,0,4,3142,0,0,0,0,0,0,0,0,0,0,0,
2,15,4914,738,241,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,670,3143,0,1812,825,2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,4915,4916,4917,1,11,616,7,941,1065,2,0,0,0,0,0,0,0,0,0,0,
0,4918,0,4919,4920,463,338,33,811,0,0,0,0,0,0,0,0,0,0,0,0,
2,69,233,497,1813,1814,359,1246,201,4921,0,0,0,0,0,0,0,0,0,0,0,
3,2305,927,4922,8,380,1247,419,502,132,826,0,0,0,0,0,0,0,0,0,0,
3,79,3144,567,4923,278,4924,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,4925,213,222,90,121,464,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1815,4926,88,811,3145,1816,3146,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,62,102,4927,4928,568,1194,409,739,1438,2306,0,0,0,0,0,0,0,0,0,0,
3,313,827,513,4929,4930,53,3147,1420,53,71,3148,83,0,0,0,0,0,0,0,0,
3,15,4931,271,397,4932,165,4933,3149,4934,83,0,0,0,0,0,0,0,0,0,0,
1,3150,201,4935,1,252,14,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,4936,4937,396,2307,85,3151,2308,346,0,0,0,0,0,0,0,0,0,0,0,0,
1,62,1817,1250,3152,2309,4938,4939,942,4940,0,0,0,0,0,0,0,0,0,0,0,
2,128,67,1066,2310,253,452,1475,1067,3153,0,0,0,0,0,0,0,0,0,0,0,
3,37,3,12,671,4941,2311,1251,3148,4942,4943,445,0,0,0,0,0,0,0,0,0,
2,3154,254,4944,4945,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,617,201,611,24,29,1252,336,740,55,0,0,0,0,0,0,0,0,0,0,0,
0,1244,521,1048,4946,14,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,375,87,943,2312,14,4947,18,4948,828,39,0,0,0,0,0,0,0,0,0,0,
0,563,386,4949,4950,4951,503,4952,4953,96,4954,0,0,0,0,0,0,0,0,0,0,
2,4955,317,187,84,1068,4956,672,237,0,0,0,0,0,0,0,0,0,0,0,0,
0,35,375,247,126,207,462,258,279,829,4957,565,0,0,0,0,0,0,0,0,0,
2,1818,137,1819,4958,1253,136,22,398,98,386,4959,0,0,0,0,0,0,0,0,0,
0,4960,4961,1820,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1069,4962,1821,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,37,1061,20,830,459,1070,314,113,1193,1061,0,0,0,0,0,0,0,0,0,0,
0,156,0,465,170,673,60,3141,2313,944,0,0,0,0,0,0,0,0,0,0,0,
3,3155,831,674,618,8,46,4963,936,4964,3156,0,0,0,0,0,0,0,0,0,0,
3,4965,294,21,4966,410,95,399,4967,1476,0,0,0,0,0,0,0,0,0,0,0,
1,663,425,1477,4968,57,22,1,11,832,58,214,10,0,0,0,0,0,0,0,0,
0,1038,71,4969,0,3157,4970,24,4971,0,522,1478,1254,2314,0,0,0,0,0,0,0,
2,3158,36,2315,2316,3159,15,4972,4973,4974,0,0,0,0,0,0,0,0,0,0,0,
3,809,4975,135,675,224,2317,603,1071,1072,0,0,0,0,0,0,0,0,0,0,0,
1,290,2318,799,143,3160,1479,13,10,7,3161,0,0,0,0,0,0,0,0,0,0,
3,34,3,3162,149,1473,90,181,4976,149,185,70,313,0,0,0,0,0,0,0,0,
0,742,4977,4978,4979,339,171,295,112,497,95,4980,0,0,0,0,0,0,0,0,0,
1,261,908,1822,1823,737,3163,150,59,234,9,66,0,0,0,0,0,0,0,0,0,
2,307,500,2319,207,945,4981,464,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,112,319,2320,3164,88,115,3165,170,0,0,0,0,0,0,0,0,0,0,0,0,
1,4982,4983,430,4984,3166,2321,210,4,3167,0,0,0,0,0,0,0,0,0,0,0,
1,1047,86,1480,4,2322,2323,19,1197,0,0,0,0,0,0,0,0,0,0,0,0,
3,320,608,109,3168,676,90,1196,288,4985,496,257,466,1481,0,0,0,0,0,0,0,
0,3169,340,522,33,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,551,242,467,106,1824,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3098,619,523,3170,92,1454,26,10,80,1,11,0,0,0,0,0,0,0,0,0,
1,1482,341,373,4986,34,3,3,67,11,2,0,0,0,0,0,0,0,0,0,0,
1,18,86,743,4987,129,1825,46,295,40,468,469,0,0,0,0,0,0,0,0,0,
1,4988,2324,431,553,143,677,2325,3171,1826,4989,425,351,0,0,0,0,0,0,0,0,
2,744,4990,4991,3172,4992,4993,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,661,1256,6,1257,4994,188,3173,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1483,3174,4995,2326,4996,1828,4997,1258,1829,4998,4999,0,0,0,0,0,0,0,0,0,
1,139,1073,5000,206,262,58,5001,7,2327,17,0,0,0,0,0,0,0,0,0,0,
3,3175,16,3,212,830,172,204,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3176,2328,454,145,5002,569,280,82,281,3177,2329,2330,0,0,0,0,0,0,0,0,
3,915,128,8,3178,46,2331,3178,4,5003,0,0,0,0,0,0,0,0,0,0,0,
1,19,2332,351,1830,5004,5005,11,1831,5006,3179,60,0,0,0,0,0,0,0,0,0,
2,731,44,1,833,2333,510,728,1484,0,0,0,0,0,0,0,0,0,0,0,0,
1,5007,293,132,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,5008,6,21,159,1259,141,570,5009,1485,0,0,0,0,0,0,0,0,0,0,0,
2,76,242,38,798,5010,136,5011,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1243,0,41,95,355,210,84,19,400,0,0,0,0,0,0,0,0,0,0,0,
0,5012,5013,363,193,0,1260,0,133,0,0,0,0,0,0,0,0,0,0,0,0,
1,1486,2334,2335,57,1,11,262,13,2336,1041,0,0,0,0,0,0,0,0,0,0,
1,199,5014,460,669,1826,2337,5015,3180,1832,2,0,0,0,0,0,0,0,0,0,0,
1,2338,2339,5016,2340,272,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,610,5017,3181,72,834,225,620,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,5018,1066,0,1487,745,5019,3182,176,5020,0,0,0,0,0,0,0,0,0,0,0,
2,5021,5022,317,3183,364,746,179,156,0,0,0,0,0,0,0,0,0,0,0,0,
3,296,5023,5024,1488,5025,5026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,111,572,282,118,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,557,1833,747,111,391,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,678,748,916,153,2342,496,749,153,0,0,0,0,0,0,0,0,0,0,0,0,
2,3184,749,2343,3185,151,2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,422,822,37,3,1,146,5027,183,750,0,0,0,0,0,0,0,0,0,0,0,
0,0,249,1261,1489,751,70,5028,283,1490,5029,0,0,0,0,0,0,0,0,0,0,
2,18,107,3186,1491,38,1834,153,470,1198,0,0,0,0,0,0,0,0,0,0,0,
2,69,1492,1453,1074,2345,56,94,3146,0,0,0,0,0,0,0,0,0,0,0,0,
3,1075,2346,68,1835,5030,3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,373,44,3188,5031,1493,36,3189,5032,5033,1836,91,67,0,0,0,0,0,0,0,0,
2,106,1494,1249,471,736,51,74,3190,1076,0,0,0,0,0,0,0,0,0,0,0,
3,102,79,278,5034,5035,3191,42,1077,0,0,0,0,0,0,0,0,0,0,0,0,
0,752,342,1063,284,96,551,401,52,0,0,0,0,0,0,0,0,0,0,0,0,
1,261,5036,12,1495,13,509,54,229,524,9,0,0,0,0,0,0,0,0,0,0,
3,3192,5037,5038,513,525,5039,305,271,0,0,0,0,0,0,0,0,0,0,0,0,
0,1837,722,446,5040,2347,1838,5041,3193,5042,1228,0,0,0,0,0,0,0,0,0,0,
1,2348,5043,321,26,45,166,31,7,813,214,2,0,0,0,0,0,0,0,0,0,
0,1262,0,191,836,946,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1078,526,148,1839,13,21,291,472,1079,5044,228,9,0,0,0,0,0,0,0,0,
3,62,5045,6,1840,1263,50,1780,130,753,0,0,0,0,0,0,0,0,0,0,0,
2,5046,5047,942,2349,5048,3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,449,3195,278,5049,2350,5050,2351,89,231,2352,1841,0,0,0,0,0,0,0,0,0,
0,1496,3,456,128,5051,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1497,284,621,3196,225,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,947,573,224,4,5052,115,77,89,50,0,0,0,0,0,0,0,0,0,0,0,
0,1498,65,3197,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,948,3198,5053,5054,1842,3105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,598,2353,2354,838,23,6,254,908,1739,651,362,1843,128,0,0,0,0,0,0,0,
2,1499,3199,5055,1844,5056,949,365,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3200,5057,5058,5059,526,1500,3201,1264,4,5060,0,0,0,0,0,0,0,0,0,0,
3,3202,432,1080,5061,2355,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1265,5062,123,7,312,1439,1501,1043,1845,2,0,0,0,0,0,0,0,0,0,0,
